trainee_id,district,state,gender,category,dob_year,consent_flag,course,course_sector,provider,training_start_date,training_end_date,completion_status,assessment_score,certification_id,placement_type,job_title,job_sector,employer,placement_start_date,verification_status,non_placement_reason,employment_status,attrition_reason,initial_wage,wage_3_month,wage_6_month,wage_12_month
850,Gautam Buddh Nagar,Uttar Pradesh,Female,OBC,1995,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,57.1,CERT-850,not_placed,,,,,unverified,Job location too far / relocation not feasible,,,,,,
851,Ghaziabad,Uttar Pradesh,Male,ST,2003,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,73.2,CERT-851,wage_employment,Retail Helper (low-relevance role),Retail,Rai LLC,2024-10-12,confirmed,,active,,10700.0,11100.0,11800.0,
852,Gautam Buddh Nagar,Uttar Pradesh,Male,SC,2003,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,60.1,CERT-852,self_employment,Retail Helper (low-relevance role),Retail,,2024-10-16,confirmed,,active,,13900.0,14400.0,15700.0,16100.0
853,Ghaziabad,Uttar Pradesh,Other,SC,1997,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,81.0,CERT-853,wage_employment,Retail Helper (low-relevance role),Retail,"Dash, Radhakrishnan and Brar",2024-11-28,confirmed,,active,,10100.0,10600.0,11100.0,11300.0
854,Ghaziabad,Uttar Pradesh,Other,OBC,2000,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,92.4,CERT-854,wage_employment,Retail Associate,Retail,"Memon, Pathak and Handa",2024-09-22,unverified,,active,,11600.0,12400.0,13200.0,14200.0
855,Jaipur,Rajasthan,Other,SC,1996,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,70.2,CERT-855,not_placed,,,,,unverified,Job location too far / relocation not feasible,,,,,,
856,Jaipur,Rajasthan,Female,SC,1993,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,76.6,CERT-856,wage_employment,Retail Helper (low-relevance role),Retail,Buch-Kaul,2024-11-25,unverified,,ended,Moved to a better opportunity,12100.0,11900.0,12700.0,
857,Ghaziabad,Uttar Pradesh,Male,OBC,1998,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,dropped_out,49.7,,,,,,,,,,,,,,
858,Jaipur,Rajasthan,Other,ST,2007,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,54.3,CERT-858,wage_employment,Retail Helper (low-relevance role),Retail,Buch-Kaul,2024-10-19,unverified,,active,,12300.0,12600.0,12700.0,
859,Ghaziabad,Uttar Pradesh,Other,General,2006,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,74.5,CERT-859,wage_employment,Retail Associate,Retail,"Lalla, Bassi and Sharaf",2024-10-05,unverified,,active,,11500.0,12100.0,12400.0,12600.0
860,Gautam Buddh Nagar,Uttar Pradesh,Female,SC,1999,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,49.9,CERT-860,self_employment,Retail Helper (low-relevance role),Retail,,2024-11-30,confirmed,,active,,10200.0,10900.0,11400.0,12100.0
861,Gautam Buddh Nagar,Uttar Pradesh,Female,General,1990,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,84.8,CERT-861,not_placed,,,,,unverified,Wage offered too low,,,,,,
862,Gurugram,Haryana,Other,ST,2000,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,49.0,CERT-862,self_employment,Retail Helper (low-relevance role),Retail,,2024-11-15,confirmed,,active,,10100.0,10700.0,,
863,Ghaziabad,Uttar Pradesh,Female,ST,1999,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,50.3,CERT-863,not_placed,,,,,unverified,No suitable openings in area,,,,,,
864,Jaipur,Rajasthan,Other,ST,1998,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,dropped_out,77.6,,,,,,,,,,,,,,
865,Gurugram,Haryana,Female,ST,2007,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,55.7,CERT-865,wage_employment,Retail Associate,Retail,Rai LLC,2024-11-11,unverified,,active,,12200.0,13200.0,13300.0,14000.0
866,Faridabad,Haryana,Other,ST,1992,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,46.2,CERT-866,wage_employment,Retail Helper (low-relevance role),Retail,"Lalla, Bassi and Sharaf",2024-10-07,disputed,,active,,12500.0,13200.0,14600.0,
867,Gurugram,Haryana,Female,ST,1994,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,72.1,CERT-867,not_placed,,,,,unverified,Wage offered too low,,,,,,
868,Faridabad,Haryana,Male,General,2004,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,52.3,CERT-868,wage_employment,Retail Helper (low-relevance role),Retail,"Lalla, Bassi and Sharaf",2024-10-03,unverified,,active,,12900.0,13400.0,14200.0,
869,Gurugram,Haryana,Male,OBC,2001,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,74.3,CERT-869,not_placed,,,,,unverified,Job location too far / relocation not feasible,,,,,,
870,Gautam Buddh Nagar,Uttar Pradesh,Male,OBC,2000,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,dropped_out,75.6,,,,,,,,,,,,,,
871,Ghaziabad,Uttar Pradesh,Male,General,2001,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,46.0,CERT-871,not_placed,,,,,unverified,Wage offered too low,,,,,,
872,Faridabad,Haryana,Other,SC,1997,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,95.4,CERT-872,wage_employment,Retail Associate,Retail,"Dash, Radhakrishnan and Brar",2024-10-26,confirmed,,active,,13500.0,13700.0,14800.0,15200.0
873,Faridabad,Haryana,Male,SC,1992,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,dropped_out,48.5,,,,,,,,,,,,,,
874,Gurugram,Haryana,Other,General,2007,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,75.4,CERT-874,not_placed,,,,,unverified,Family responsibilities / not permitted to work,,,,,,
875,Faridabad,Haryana,Other,General,1993,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,67.7,CERT-875,not_placed,,,,,unverified,Wage offered too low,,,,,,
876,Gurugram,Haryana,Male,General,1997,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,52.2,CERT-876,wage_employment,Retail Helper (low-relevance role),Retail,"Boase, Bath and Kari",2024-10-31,confirmed,,active,,11200.0,11600.0,11700.0,12100.0
877,Jaipur,Rajasthan,Male,ST,1998,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,66.9,CERT-877,not_placed,,,,,unverified,No suitable openings in area,,,,,,
878,Jaipur,Rajasthan,Male,OBC,1994,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,88.0,CERT-878,apprenticeship,Retail Associate,Retail,Rai LLC,2024-09-30,confirmed,,active,,10300.0,10800.0,11300.0,12400.0
879,Gautam Buddh Nagar,Uttar Pradesh,Male,ST,2002,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,dropped_out,67.8,,,,,,,,,,,,,,
880,Ghaziabad,Uttar Pradesh,Female,SC,2007,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,94.3,CERT-880,wage_employment,Retail Helper (low-relevance role),Retail,"Dash, Radhakrishnan and Brar",2024-10-31,disputed,,ended,Moved to a better opportunity,12200.0,,,
881,Faridabad,Haryana,Male,SC,2001,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,64.3,CERT-881,wage_employment,Retail Helper (low-relevance role),Retail,"Dash, Radhakrishnan and Brar",2024-09-22,unverified,,active,,11300.0,12700.0,13400.0,
882,Faridabad,Haryana,Male,General,2006,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,81.4,CERT-882,self_employment,Retail Helper (low-relevance role),Retail,,2024-11-16,unverified,,active,,12900.0,13300.0,14100.0,
883,Ghaziabad,Uttar Pradesh,Male,SC,1995,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,92.7,CERT-883,apprenticeship,Retail Helper (low-relevance role),Retail,"Lalla, Bassi and Sharaf",2024-10-11,unverified,,active,,11300.0,12100.0,12400.0,12800.0
884,Gautam Buddh Nagar,Uttar Pradesh,Other,OBC,2004,1,Inventory & POS Operations,Retail,Ghaziabad Skill Centre 2,2024-06-24,2024-09-16,completed,69.6,CERT-884,apprenticeship,Retail Helper (low-relevance role),Retail,Rai LLC,2024-11-06,unverified,,active,,10300.0,10200.0,,
885,Jaipur,Rajasthan,Female,SC,1993,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,94.7,CERT-885,not_placed,,,,,unverified,Job location too far / relocation not feasible,,,,,,
886,Jaipur,Rajasthan,Female,General,1999,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,78.2,CERT-886,not_placed,,,,,unverified,No suitable openings in area,,,,,,
887,Gurugram,Haryana,Other,SC,1995,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,84.8,CERT-887,not_placed,,,,,unverified,Pursuing further education,,,,,,
888,Gurugram,Haryana,Female,SC,1994,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,46.8,CERT-888,wage_employment,Retail Helper (low-relevance role),Retail,Buch-Kaul,2024-12-06,unverified,,active,,13800.0,14600.0,15200.0,15600.0
889,Ghaziabad,Uttar Pradesh,Other,SC,1996,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,82.0,CERT-889,not_placed,,,,,unverified,Felt underprepared / skill mismatch,,,,,,
890,Gautam Buddh Nagar,Uttar Pradesh,Male,ST,1990,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,85.2,CERT-890,not_placed,,,,,unverified,Job location too far / relocation not feasible,,,,,,
891,Gautam Buddh Nagar,Uttar Pradesh,Female,SC,1996,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,48.9,CERT-891,wage_employment,Retail Helper (low-relevance role),Retail,"Memon, Pathak and Handa",2024-12-21,unverified,,active,,11800.0,11900.0,12000.0,13100.0
892,Faridabad,Haryana,Male,OBC,1991,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,dropped_out,85.5,,,,,,,,,,,,,,
893,Jaipur,Rajasthan,Male,SC,2007,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,53.0,CERT-893,not_placed,,,,,unverified,Wage offered too low,,,,,,
894,Faridabad,Haryana,Female,OBC,2004,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,45.3,CERT-894,not_placed,,,,,unverified,Job location too far / relocation not feasible,,,,,,
895,Faridabad,Haryana,Other,ST,2000,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,75.0,CERT-895,wage_employment,Retail Helper (low-relevance role),Retail,Rai LLC,2025-01-28,confirmed,,active,,13400.0,14000.0,14700.0,15900.0
896,Faridabad,Haryana,Female,SC,1993,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,57.0,CERT-896,not_placed,,,,,unverified,Wage offered too low,,,,,,
897,Ghaziabad,Uttar Pradesh,Other,OBC,2003,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,87.1,CERT-897,not_placed,,,,,unverified,Wage offered too low,,,,,,
898,Gurugram,Haryana,Female,ST,2006,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,81.4,CERT-898,wage_employment,Retail Helper (low-relevance role),Retail,"Lalla, Bassi and Sharaf",2025-02-07,confirmed,,active,,12200.0,12300.0,12600.0,13100.0
899,Faridabad,Haryana,Other,OBC,2007,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,dropped_out,96.9,,,,,,,,,,,,,,
900,Jaipur,Rajasthan,Other,ST,1994,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,87.6,CERT-900,apprenticeship,Retail Helper (low-relevance role),Retail,"Memon, Pathak and Handa",2024-12-11,unverified,,ended,Job did not match trained skillset,13000.0,,,
901,Ghaziabad,Uttar Pradesh,Other,OBC,1994,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,dropped_out,49.7,,,,,,,,,,,,,,
902,Gurugram,Haryana,Male,OBC,2005,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,94.0,CERT-902,not_placed,,,,,unverified,Pursuing further education,,,,,,
903,Gautam Buddh Nagar,Uttar Pradesh,Male,OBC,2003,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,80.7,CERT-903,not_placed,,,,,unverified,Pursuing further education,,,,,,
904,Ghaziabad,Uttar Pradesh,Other,OBC,1991,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,59.7,CERT-904,not_placed,,,,,unverified,Wage offered too low,,,,,,
905,Ghaziabad,Uttar Pradesh,Other,ST,1994,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,90.1,CERT-905,self_employment,Retail Helper (low-relevance role),Retail,,2025-01-05,unverified,,ended,Family circumstances changed,11700.0,12300.0,,
906,Jaipur,Rajasthan,Male,ST,1997,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,66.1,CERT-906,wage_employment,Retail Helper (low-relevance role),Retail,"Dash, Radhakrishnan and Brar",2024-12-21,unverified,,ended,Left due to low wage relative to workload,13300.0,,,
907,Ghaziabad,Uttar Pradesh,Female,General,2006,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,46.5,CERT-907,apprenticeship,Retail Helper (low-relevance role),Retail,Buch-Kaul,2025-01-09,confirmed,,active,,10600.0,10900.0,11300.0,
908,Faridabad,Haryana,Male,General,2002,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,82.1,CERT-908,not_placed,,,,,unverified,Wage offered too low,,,,,,
909,Jaipur,Rajasthan,Male,SC,2002,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,dropped_out,75.8,,,,,,,,,,,,,,
910,Gurugram,Haryana,Other,General,1999,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,67.9,CERT-910,not_placed,,,,,unverified,Pursuing further education,,,,,,
911,Jaipur,Rajasthan,Other,OBC,1996,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,63.2,CERT-911,wage_employment,Retail Associate,Retail,"Dash, Radhakrishnan and Brar",2025-02-01,confirmed,,active,,13900.0,15300.0,16600.0,17100.0
912,Jaipur,Rajasthan,Other,ST,1991,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,76.5,CERT-912,not_placed,,,,,unverified,Wage offered too low,,,,,,
913,Jaipur,Rajasthan,Female,OBC,2003,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,93.1,CERT-913,not_placed,,,,,unverified,Pursuing further education,,,,,,
914,Jaipur,Rajasthan,Male,OBC,2002,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,63.0,CERT-914,wage_employment,Retail Associate,Retail,"Memon, Pathak and Handa",2025-02-01,confirmed,,active,,10900.0,11400.0,12500.0,13400.0
915,Gurugram,Haryana,Male,ST,2001,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,74.9,CERT-915,wage_employment,Retail Helper (low-relevance role),Retail,"Boase, Bath and Kari",2025-01-25,unverified,,active,,13800.0,13800.0,13100.0,13000.0
916,Faridabad,Haryana,Male,OBC,1992,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,51.7,CERT-916,wage_employment,Retail Helper (low-relevance role),Retail,"Lalla, Bassi and Sharaf",2025-02-11,confirmed,,active,,11400.0,11800.0,11700.0,12600.0
917,Gurugram,Haryana,Female,SC,1994,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,76.2,CERT-917,wage_employment,Retail Associate,Retail,"Lalla, Bassi and Sharaf",2025-01-10,confirmed,,ended,Job did not match trained skillset,13300.0,14200.0,,
918,Faridabad,Haryana,Female,General,1997,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,dropped_out,79.2,,,,,,,,,,,,,,
919,Gautam Buddh Nagar,Uttar Pradesh,Other,SC,2005,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,52.5,CERT-919,wage_employment,Retail Associate,Retail,Buch-Kaul,2025-01-31,confirmed,,active,,12600.0,13800.0,14500.0,15900.0
920,Ghaziabad,Uttar Pradesh,Other,ST,1990,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,91.4,CERT-920,not_placed,,,,,unverified,Wage offered too low,,,,,,
921,Faridabad,Haryana,Male,OBC,2004,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,66.2,CERT-921,wage_employment,Retail Associate,Retail,"Boase, Bath and Kari",2024-12-05,unverified,,active,,13300.0,14600.0,15300.0,16000.0
922,Ghaziabad,Uttar Pradesh,Male,OBC,1992,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,80.1,CERT-922,not_placed,,,,,unverified,Wage offered too low,,,,,,
923,Gautam Buddh Nagar,Uttar Pradesh,Female,General,1999,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,56.5,CERT-923,self_employment,Retail Helper (low-relevance role),Retail,,2024-12-16,confirmed,,active,,12500.0,13000.0,13300.0,13700.0
924,Gurugram,Haryana,Other,OBC,2001,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,52.9,CERT-924,self_employment,Retail Helper (low-relevance role),Retail,,2025-01-30,unverified,,ended,Commute / relocation issues,13400.0,14500.0,15400.0,
925,Gautam Buddh Nagar,Uttar Pradesh,Male,General,2007,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,65.6,CERT-925,apprenticeship,Retail Associate,Retail,Buch-Kaul,2024-12-25,unverified,,active,,10100.0,10900.0,10900.0,
926,Ghaziabad,Uttar Pradesh,Male,ST,1992,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,85.4,CERT-926,wage_employment,Retail Helper (low-relevance role),Retail,"Boase, Bath and Kari",2025-02-04,confirmed,,active,,13900.0,14900.0,15800.0,16500.0
927,Jaipur,Rajasthan,Other,OBC,1994,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,95.8,CERT-927,wage_employment,Retail Associate,Retail,Buch-Kaul,2025-01-17,unverified,,ended,Family circumstances changed,11900.0,,,
928,Faridabad,Haryana,Female,OBC,1998,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,dropped_out,80.5,,,,,,,,,,,,,,
929,Ghaziabad,Uttar Pradesh,Male,General,2007,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,62.2,CERT-929,self_employment,Retail Associate,Retail,,2025-01-02,unverified,,active,,11100.0,11600.0,11700.0,12500.0
930,Gautam Buddh Nagar,Uttar Pradesh,Female,ST,2001,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,59.2,CERT-930,self_employment,Retail Helper (low-relevance role),Retail,,2025-01-17,confirmed,,active,,12700.0,13800.0,14300.0,15200.0
931,Gautam Buddh Nagar,Uttar Pradesh,Other,ST,1992,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,83.6,CERT-931,wage_employment,Retail Helper (low-relevance role),Retail,"Dash, Radhakrishnan and Brar",2025-01-05,unverified,,active,,12100.0,12200.0,12500.0,
932,Jaipur,Rajasthan,Female,ST,1995,1,Inventory & POS Operations,Retail,Faridabad Skill Centre 9,2024-09-07,2024-11-30,completed,80.8,CERT-932,apprenticeship,Retail Helper (low-relevance role),Retail,Rai LLC,2025-02-10,unverified,,active,,12500.0,12800.0,13400.0,14400.0
